Code;Name;Class;Role;Tier;Score;Trend;Win %;Role %;Pick %;Ban %;KDA
1654.00;Maokai;Tank;SUPPORT;B;29.55;-23.41;0.51;-0.29;-0.04;0.29;2.94
1655.00;Maokai;Tank;TOP;D;29.53;-23.43;0.51;-0.29;-0.04;0.29;2.94
1656.00;Master Yi;Assassin;JUNGLE;S;29.52;-23.44;0.51;-0.29;-0.04;0.29;2.94
1657.00;Miss Fortune;Marksman;ADC;A;29.51;-23.46;0.51;-0.29;-0.04;0.29;2.94
1658.00;Mordekaiser;Fighter;TOP;S;29.49;-23.47;0.51;-0.29;-0.04;0.29;2.94
1659.00;Morgana;Mage;SUPPORT;S;29.48;-23.49;0.51;-0.29;-0.04;0.29;2.94
1660.00;Nami;Support;SUPPORT;S;29.47;-23.50;0.51;-0.29;-0.04;0.29;2.94
1661.00;Nasus;Fighter;TOP;S;29.45;-23.52;0.51;-0.29;-0.04;0.29;2.94
1662.00;Nautilus;Tank;SUPPORT;S;29.44;-23.53;0.51;-0.29;-0.04;0.29;2.94
1663.00;Neeko;Mage;MID;C;29.43;-23.55;0.51;-0.29;-0.04;0.30;2.94
1664.00;Neeko;Mage;SUPPORT;D;29.42;-23.56;0.51;-0.29;-0.04;0.30;2.94
1665.00;Nidalee;Assassin;JUNGLE;A;29.40;-23.58;0.51;-0.29;-0.04;0.30;2.94
1666.00;Nocturne;Assassin;JUNGLE;B;29.39;-23.59;0.51;-0.29;-0.04;0.30;2.94
1667.00;Nunu;Tank;JUNGLE;A;29.38;-23.61;0.51;-0.30;-0.04;0.30;2.94
1668.00;Olaf;Fighter;JUNGLE;C;29.36;-23.62;0.51;-0.30;-0.04;0.30;2.94
1669.00;Olaf;Fighter;TOP;D;29.35;-23.64;0.51;-0.30;-0.04;0.30;2.94
1670.00;Orianna;Mage;MID;A;29.34;-23.65;0.51;-0.30;-0.04;0.30;2.94
1671.00;Ornn;Tank;TOP;A;29.32;-23.67;0.51;-0.30;-0.04;0.30;2.94
1672.00;Pantheon;Fighter;MID;B;29.31;-23.68;0.51;-0.30;-0.04;0.30;2.94
1673.00;Pantheon;Fighter;SUPPORT;D;29.30;-23.70;0.51;-0.30;-0.04;0.30;2.94
1674.00;Pantheon;Fighter;TOP;D;29.28;-23.71;0.51;-0.30;-0.04;0.30;2.94
1675.00;Poppy;Tank;JUNGLE;B;29.27;-23.73;0.51;-0.30;-0.04;0.30;2.94
1676.00;Poppy;Tank;TOP;B;29.26;-23.74;0.51;-0.30;-0.04;0.30;2.94
1677.00;Pyke;Support;SUPPORT;S;29.24;-23.76;0.51;-0.30;-0.04;0.30;2.94
1678.00;Qiyana;Assassin;MID;A;29.23;-23.77;0.51;-0.30;-0.04;0.30;2.95
1679.00;Qiyana;Assassin;JUNGLE;B;29.22;-23.79;0.51;-0.30;-0.04;0.30;2.95
1680.00;Quinn;Marksman;TOP;C;29.20;-23.80;0.51;-0.30;-0.04;0.30;2.95
1681.00;Rakan;Support;SUPPORT;A;29.19;-23.82;0.51;-0.30;-0.04;0.30;2.95
1682.00;Rammus;Tank;JUNGLE;A;29.18;-23.83;0.51;-0.30;-0.04;0.30;2.95
1683.00;Rek'Sai;Fighter;JUNGLE;A;29.16;-23.85;0.51;-0.31;-0.04;0.30;2.95
1684.00;Rell;Tank;SUPPORT;B;29.15;-23.86;0.51;-0.31;-0.04;0.30;2.95
1685.00;Renekton;Fighter;TOP;A;29.14;-23.88;0.51;-0.31;-0.04;0.30;2.95
1686.00;Renekton;Fighter;MID;B;29.12;-23.89;0.51;-0.31;-0.04;0.30;2.95
1687.00;Rengar;Assassin;JUNGLE;B;29.11;-23.91;0.51;-0.31;-0.04;0.30;2.95
1688.00;Rengar;Assassin;TOP;D;29.10;-23.92;0.51;-0.31;-0.04;0.30;2.95
1689.00;Riven;Fighter;TOP;S;29.08;-23.94;0.51;-0.31;-0.04;0.30;2.95
1690.00;Rumble;Fighter;MID;B;29.07;-23.95;0.51;-0.31;-0.04;0.30;2.95
1691.00;Rumble;Fighter;JUNGLE;C;29.06;-23.97;0.51;-0.31;-0.04;0.30;2.95
1692.00;Rumble;Fighter;TOP;D;29.04;-23.98;0.51;-0.31;-0.04;0.30;2.95
1693.00;Ryze;Mage;MID;C;29.03;-24.00;0.51;-0.31;-0.04;0.30;2.95
1694.00;Ryze;Mage;TOP;D;29.02;-24.01;0.51;-0.31;-0.04;0.30;2.95
1695.00;Samira;Marksman;ADC;B;29.00;-24.03;0.51;-0.31;-0.04;0.30;2.95
1696.00;Sejuani;Tank;JUNGLE;B;28.99;-24.04;0.51;-0.31;-0.04;0.30;2.95
1697.00;Sejuani;Tank;TOP;D;28.98;-24.06;0.51;-0.31;-0.04;0.30;2.95
1698.00;Senna;Marksman;SUPPORT;B;28.96;-24.07;0.51;-0.31;-0.04;0.30;2.95
1699.00;Senna;Marksman;ADC;C;28.95;-24.09;0.51;-0.31;-0.04;0.30;2.95
1700.00;Seraphine;Mage;ADC;B;28.94;-24.10;0.51;-0.32;-0.04;0.30;2.95
1701.00;Seraphine;Mage;MID;B;28.92;-24.12;0.51;-0.32;-0.04;0.30;2.95
1702.00;Seraphine;Mage;SUPPORT;B;28.91;-24.13;0.51;-0.32;-0.04;0.30;2.95
1703.00;Sett;Fighter;TOP;God;28.90;-24.15;0.51;-0.32;-0.04;0.30;2.96
1704.00;Shaco;Assassin;JUNGLE;S;28.88;-24.17;0.51;-0.32;-0.04;0.30;2.96
1705.00;Shaco;Assassin;SUPPORT;B;28.87;-24.18;0.51;-0.32;-0.04;0.30;2.96
1706.00;Shen;Tank;TOP;God;28.86;-24.20;0.51;-0.32;-0.04;0.30;2.96
1707.00;Shyvana;Fighter;JUNGLE;C;28.84;-24.21;0.51;-0.32;-0.04;0.30;2.96
1708.00;Shyvana;Fighter;TOP;D;28.83;-24.23;0.51;-0.32;-0.04;0.30;2.96
1709.00;Singed;Tank;TOP;B;28.82;-24.24;0.51;-0.32;-0.04;0.30;2.96
1710.00;Sion;Tank;TOP;A;28.80;-24.26;0.51;-0.32;-0.04;0.30;2.96
1711.00;Sivir;Marksman;ADC;B;28.79;-24.27;0.51;-0.32;-0.04;0.30;2.96
1712.00;Skarner;Fighter;JUNGLE;C;28.78;-24.29;0.51;-0.32;-0.04;0.30;2.96
1713.00;Skarner;Fighter;TOP;D;28.76;-24.30;0.51;-0.32;-0.04;0.30;2.96
1714.00;Sona;Support;SUPPORT;A;28.75;-24.32;0.51;-0.32;-0.04;0.30;2.96
1715.00;Soraka;Support;SUPPORT;S;28.74;-24.33;0.51;-0.32;-0.04;0.30;2.96
1716.00;Swain;Mage;MID;B;28.72;-24.35;0.51;-0.33;-0.04;0.30;2.96
1717.00;Swain;Mage;ADC;B;28.71;-24.36;0.51;-0.33;-0.04;0.30;2.96
1718.00;Swain;Mage;SUPPORT;B;28.70;-24.38;0.51;-0.33;-0.04;0.30;2.96
1719.00;Sylas;Mage;MID;A;28.68;-24.39;0.51;-0.33;-0.04;0.30;2.96
1720.00;Sylas;Mage;TOP;C;28.67;-24.41;0.51;-0.33;-0.04;0.30;2.96
1721.00;Syndra;Mage;MID;A;28.66;-24.42;0.51;-0.33;-0.04;0.30;2.96
1722.00;Tahm Kench;Support;TOP;God;28.64;-24.44;0.51;-0.33;-0.04;0.30;2.96
1723.00;Taliyah;Mage;SUPPORT;B;28.63;-24.45;0.51;-0.33;-0.04;0.30;2.96
1724.00;Taliyah;Mage;MID;C;28.62;-24.47;0.51;-0.33;-0.04;0.30;2.96
1725.00;Taliyah;Mage;JUNGLE;C;28.60;-24.48;0.51;-0.33;-0.04;0.30;2.96
1726.00;Talon;Assassin;JUNGLE;S;28.59;-24.50;0.51;-0.33;-0.04;0.30;2.96
1727.00;Talon;Assassin;MID;B;28.58;-24.51;0.51;-0.33;-0.04;0.30;2.96
1728.00;Taric;Support;SUPPORT;B;28.56;-24.53;0.51;-0.33;-0.04;0.30;2.96
1729.00;Teemo;Marksman;TOP;S;28.55;-24.54;0.51;-0.33;-0.04;0.31;2.97
1730.00;Thresh;Support;SUPPORT;S;28.54;-24.56;0.51;-0.33;-0.04;0.31;2.97
1731.00;Tristana;Marksman;ADC;B;28.52;-24.57;0.51;-0.33;-0.04;0.31;2.97
1732.00;Tristana;Marksman;MID;C;28.51;-24.59;0.51;-0.33;-0.04;0.31;2.97
1733.00;Trundle;Fighter;JUNGLE;A;28.50;-24.60;0.51;-0.34;-0.04;0.31;2.97
1734.00;Trundle;Fighter;TOP;B;28.48;-24.62;0.51;-0.34;-0.04;0.31;2.97
1735.00;Tryndamere;Fighter;TOP;God;28.47;-24.63;0.51;-0.34;-0.04;0.31;2.97
1736.00;Tryndamere;Fighter;MID;C;28.46;-24.65;0.51;-0.34;-0.04;0.31;2.97
1737.00;Twisted Fate;Mage;MID;A;28.44;-24.66;0.51;-0.34;-0.04;0.31;2.97
1738.00;Twitch;Marksman;ADC;A;28.43;-24.68;0.51;-0.34;-0.04;0.31;2.97
1739.00;Udyr;Fighter;JUNGLE;C;28.42;-24.69;0.51;-0.34;-0.04;0.31;2.97
1740.00;Urgot;Fighter;TOP;S;28.40;-24.71;0.51;-0.34;-0.04;0.31;2.97
1741.00;Varus;Marksman;ADC;D;28.39;-24.72;0.51;-0.34;-0.04;0.31;2.97
1742.00;Vayne;Marksman;ADC;S;28.38;-24.74;0.51;-0.34;-0.04;0.31;2.97
1743.00;Vayne;Marksman;TOP;B;28.36;-24.75;0.51;-0.34;-0.04;0.31;2.97
1744.00;Veigar;Mage;MID;A;28.35;-24.77;0.51;-0.34;-0.04;0.31;2.97
1745.00;Veigar;Mage;ADC;C;28.34;-24.78;0.51;-0.34;-0.04;0.31;2.97
1746.00;Veigar;Mage;SUPPORT;D;28.32;-24.80;0.51;-0.34;-0.04;0.31;2.97
1747.00;Vel'Koz;Mage;MID;B;28.31;-24.81;0.51;-0.34;-0.04;0.31;2.97
1748.00;Vel'Koz;Mage;SUPPORT;B;28.30;-24.83;0.51;-0.34;-0.04;0.31;2.97
1749.00;Vex;Mage;MID;God;28.28;-24.84;0.51;-0.35;-0.04;0.31;2.97
1750.00;Vex;Mage;SUPPORT;D;28.27;-24.86;0.51;-0.35;-0.04;0.31;2.97
1751.00;Vi;Fighter;JUNGLE;A;28.26;-24.87;0.51;-0.35;-0.04;0.31;2.97
1752.00;Viego;Assassin;JUNGLE;God;28.24;-24.89;0.51;-0.35;-0.04;0.31;2.97
1753.00;Viktor;Mage;MID;God;28.23;-24.90;0.51;-0.35;-0.04;0.31;2.97
1754.00;Viktor;Mage;TOP;C;28.22;-24.92;0.51;-0.35;-0.04;0.31;2.98
1755.00;Vladimir;Mage;MID;A;28.20;-24.93;0.51;-0.35;-0.04;0.31;2.98
1756.00;Vladimir;Mage;TOP;C;28.19;-24.95;0.51;-0.35;-0.04;0.31;2.98
1757.00;Volibear;Fighter;JUNGLE;B;28.18;-24.96;0.51;-0.35;-0.04;0.31;2.98
1758.00;Volibear;Fighter;TOP;D;28.16;-24.98;0.51;-0.35;-0.04;0.31;2.98
1759.00;Warwick;Fighter;JUNGLE;A;28.15;-24.99;0.51;-0.35;-0.04;0.31;2.98
1760.00;Warwick;Fighter;TOP;D;28.14;-25.01;0.51;-0.35;-0.04;0.31;2.98
1761.00;Wukong;Fighter;TOP;B;28.12;-25.02;0.51;-0.35;-0.04;0.31;2.98
1762.00;Wukong;Fighter;JUNGLE;C;28.11;-25.04;0.51;-0.35;-0.04;0.31;2.98
1763.00;Xayah;Marksman;ADC;B;28.10;-25.05;0.51;-0.35;-0.04;0.31;2.98
1764.00;Xerath;Mage;MID;A;28.08;-25.07;0.51;-0.35;-0.04;0.31;2.98
1765.00;Xerath;Mage;SUPPORT;A;28.07;-25.08;0.51;-0.35;-0.04;0.31;2.98
1766.00;Xin Zhao;Fighter;JUNGLE;A;28.06;-25.10;0.51;-0.36;-0.04;0.31;2.98
1767.00;Yasuo;Fighter;MID;God;28.04;-25.11;0.51;-0.36;-0.04;0.31;2.98
1768.00;Yasuo;Fighter;TOP;B;28.03;-25.13;0.51;-0.36;-0.04;0.31;2.98
1769.00;Yasuo;Fighter;ADC;C;28.02;-25.14;0.51;-0.36;-0.04;0.31;2.98
1770.00;Yone;Assassin;MID;S;28.01;-25.16;0.51;-0.36;-0.04;0.31;2.98
1771.00;Yone;Assassin;TOP;S;27.99;-25.17;0.51;-0.36;-0.04;0.31;2.98
1772.00;Yorick;Fighter;TOP;B;27.98;-25.19;0.51;-0.36;-0.04;0.31;2.98
1773.00;Yuumi;Support;SUPPORT;God;27.97;-25.20;0.51;-0.36;-0.04;0.31;2.98
1774.00;Zac;Tank;JUNGLE;A;27.95;-25.22;0.51;-0.36;-0.04;0.31;2.98
1775.00;Zed;Assassin;MID;God;27.94;-25.23;0.51;-0.36;-0.04;0.31;2.98
1776.00;Zed;Assassin;JUNGLE;A;27.93;-25.25;0.51;-0.36;-0.04;0.31;2.98
1777.00;Ziggs;Mage;ADC;B;27.91;-25.26;0.51;-0.36;-0.04;0.31;2.98
1778.00;Ziggs;Mage;MID;C;27.90;-25.28;0.51;-0.36;-0.04;0.31;2.98
1779.00;Zilean;Support;MID;A;27.89;-25.29;0.51;-0.36;-0.04;0.31;2.98
1780.00;Zilean;Support;SUPPORT;A;27.87;-25.31;0.51;-0.36;-0.04;0.31;2.99
1781.00;Zoe;Mage;MID;A;27.86;-25.32;0.51;-0.36;-0.04;0.31;2.99
1782.00;Zyra;Mage;SUPPORT;A;27.85;-25.34;0.51;-0.37;-0.04;0.31;2.99
1783.00;Aatrox;Fighter;TOP;A;27.83;-25.35;0.51;-0.37;-0.04;0.31;2.99
1784.00;Aatrox;Fighter;TOP;A;27.82;-25.37;0.51;-0.37;-0.04;0.31;2.99
1785.00;Ahri;Mage;MID;A;27.81;-25.38;0.51;-0.37;-0.04;0.31;2.99
1786.00;Akali;Assassin;MID;S;27.79;-25.40;0.51;-0.37;-0.04;0.31;2.99
1787.00;Akali;Assassin;TOP;A;27.78;-25.41;0.51;-0.37;-0.04;0.31;2.99
1788.00;Akshan;Marksman;MID;S;27.77;-25.43;0.51;-0.37;-0.04;0.31;2.99
1789.00;Akshan;Marksman;TOP;A;27.75;-25.44;0.51;-0.37;-0.04;0.31;2.99
1790.00;Alistar;Tank;SUPPORT;B;27.74;-25.46;0.51;-0.37;-0.04;0.31;2.99
1791.00;Amumu;Tank;JUNGLE;B;27.73;-25.47;0.51;-0.37;-0.04;0.31;2.99
1792.00;Amumu;Tank;SUPPORT;C;27.71;-25.49;0.51;-0.37;-0.04;0.31;2.99
1793.00;Anivia;Mage;MID;A;27.70;-25.50;0.51;-0.37;-0.04;0.31;2.99
1794.00;Anivia;Mage;SUPPORT;D;27.69;-25.52;0.51;-0.37;-0.04;0.32;2.99
1795.00;Annie;Mage;MID;A;27.67;-25.54;0.51;-0.37;-0.04;0.32;2.99
1796.00;Aphelios;Marksman;ADC;C;27.66;-25.55;0.51;-0.37;-0.04;0.32;2.99
1797.00;Ashe;Marksman;ADC;B;27.65;-25.57;0.51;-0.37;-0.04;0.32;2.99
1798.00;Aurelion Sol;Mage;MID;B;27.63;-25.58;0.51;-0.37;-0.04;0.32;2.99
1799.00;Azir;Mage;MID;D;27.62;-25.60;0.51;-0.38;-0.04;0.32;2.99
1800.00;Bard;Support;SUPPORT;A;27.61;-25.61;0.51;-0.38;-0.04;0.32;2.99
1801.00;Blitzcrank;Tank;SUPPORT;S;27.59;-25.63;0.51;-0.38;-0.04;0.32;2.99
1802.00;Brand;Mage;SUPPORT;B;27.58;-25.64;0.51;-0.38;-0.04;0.32;2.99
1803.00;Brand;Mage;MID;B;27.57;-25.66;0.51;-0.38;-0.04;0.32;2.99
1804.00;Braum;Support;SUPPORT;A;27.55;-25.67;0.51;-0.38;-0.04;0.32;2.99
1805.00;Caitlyn;Marksman;ADC;God;27.54;-25.69;0.51;-0.38;-0.04;0.32;3.00
1806.00;Camille;Fighter;TOP;God;27.53;-25.70;0.51;-0.38;-0.04;0.32;3.00
1807.00;Aatrox;Fighter;TOP;A;27.51;-25.72;0.51;-0.38;-0.04;0.32;3.00
1808.00;Ahri;Mage;MID;A;27.50;-25.73;0.51;-0.38;-0.04;0.32;3.00
1809.00;Akali;Assassin;MID;S;27.49;-25.75;0.51;-0.38;-0.04;0.32;3.00
1810.00;Akali;Assassin;TOP;A;27.47;-25.76;0.51;-0.38;-0.04;0.32;3.00
1811.00;Akshan;Marksman;MID;S;27.46;-25.78;0.51;-0.38;-0.04;0.32;3.00
1812.00;Akshan;Marksman;TOP;A;27.45;-25.79;0.51;-0.38;-0.04;0.32;3.00
1813.00;Alistar;Tank;SUPPORT;B;27.43;-25.81;0.51;-0.38;-0.04;0.32;3.00
1814.00;Amumu;Tank;JUNGLE;B;27.42;-25.82;0.51;-0.38;-0.04;0.32;3.00
1815.00;Amumu;Tank;SUPPORT;C;27.41;-25.84;0.51;-0.38;-0.04;0.32;3.00
1816.00;Anivia;Mage;MID;A;27.39;-25.85;0.51;-0.39;-0.04;0.32;3.00
1817.00;Anivia;Mage;SUPPORT;D;27.38;-25.87;0.51;-0.39;-0.04;0.32;3.00
1818.00;Annie;Mage;MID;A;27.37;-25.88;0.51;-0.39;-0.04;0.32;3.00
1819.00;Aphelios;Marksman;ADC;C;27.35;-25.90;0.51;-0.39;-0.04;0.32;3.00
1820.00;Ashe;Marksman;ADC;B;27.34;-25.91;0.51;-0.39;-0.04;0.32;3.00
1821.00;Aurelion Sol;Mage;MID;B;27.33;-25.93;0.51;-0.39;-0.04;0.32;3.00
1822.00;Azir;Mage;MID;D;27.31;-25.94;0.51;-0.39;-0.04;0.32;3.00
1823.00;Bard;Support;SUPPORT;A;27.30;-25.96;0.51;-0.39;-0.04;0.32;3.00
1824.00;Blitzcrank;Tank;SUPPORT;S;27.29;-25.97;0.51;-0.39;-0.04;0.32;3.00
1825.00;Brand;Mage;SUPPORT;B;27.27;-25.99;0.51;-0.39;-0.04;0.32;3.00
1826.00;Brand;Mage;MID;B;27.26;-26.00;0.51;-0.39;-0.04;0.32;3.00
1827.00;Braum;Support;SUPPORT;A;27.25;-26.02;0.51;-0.39;-0.04;0.32;3.00
1828.00;Caitlyn;Marksman;ADC;God;27.23;-26.03;0.51;-0.39;-0.04;0.32;3.00
1829.00;Camille;Fighter;TOP;God;27.22;-26.05;0.51;-0.39;-0.04;0.32;3.00
1830.00;Cassiopeia;Mage;MID;B;27.21;-26.06;0.51;-0.39;-0.04;0.32;3.01
1831.00;Cassiopeia;Mage;TOP;D;27.19;-26.08;0.51;-0.39;-0.04;0.32;3.01
1832.00;Cho'Gath;Tank;TOP;A;27.18;-26.09;0.51;-0.40;-0.04;0.32;3.01
1833.00;Cho'Gath;Tank;MID;C;27.17;-26.11;0.51;-0.40;-0.04;0.32;3.01
1834.00;Corki;Marksman;MID;A;27.15;-26.12;0.51;-0.40;-0.04;0.32;3.01
1835.00;Darius;Fighter;TOP;God;27.14;-26.14;0.51;-0.40;-0.04;0.32;3.01
1836.00;Diana;Fighter;JUNGLE;God;27.13;-26.15;0.51;-0.40;-0.04;0.32;3.01
1837.00;Diana;Fighter;MID;A;27.11;-26.17;0.51;-0.40;-0.04;0.32;3.01
1838.00;Dr. Mundo;Marksman;TOP;S;27.10;-26.18;0.51;-0.40;-0.04;0.32;3.01
1839.00;Draven;Fighter;ADC;B;27.09;-26.20;0.51;-0.40;-0.04;0.32;3.01
1840.00;Ekko;Assassin;JUNGLE;A;27.07;-26.21;0.51;-0.40;-0.04;0.32;3.01
1841.00;Ekko;Assassin;MID;A;27.06;-26.23;0.51;-0.40;-0.04;0.32;3.01
1842.00;Elise;Mage;JUNGLE;B;27.05;-26.24;0.51;-0.40;-0.04;0.32;3.01
1843.00;Evelynn;Assassin;JUNGLE;A;27.03;-26.26;0.51;-0.40;-0.04;0.32;3.01
1844.00;Ezreal;Marksman;ADC;God;27.02;-26.27;0.51;-0.40;-0.04;0.32;3.01
1845.00;Fiddlesticks;Mage;JUNGLE;B;27.01;-26.29;0.51;-0.40;-0.04;0.32;3.01
1846.00;Fiora;Fighter;TOP;S;26.99;-26.30;0.51;-0.40;-0.04;0.32;3.01
1847.00;Fizz;Assassin;MID;A;26.98;-26.32;0.51;-0.40;-0.04;0.32;3.01
1848.00;Galio;Tank;MID;A;26.97;-26.33;0.51;-0.40;-0.04;0.32;3.01
1849.00;Galio;Tank;SUPPORT;C;26.95;-26.35;0.51;-0.41;-0.04;0.32;3.01
1850.00;Gangplank;Fighter;TOP;S;26.94;-26.36;0.51;-0.41;-0.04;0.32;3.01
1851.00;Gangplank;Fighter;MID;C;26.93;-26.38;0.51;-0.41;-0.05;0.32;3.01
1852.00;Aatrox;Fighter;TOP;A;26.91;-26.39;0.51;-0.41;-0.05;0.32;3.01
1853.00;Ahri;Mage;MID;A;26.90;-26.41;0.51;-0.41;-0.05;0.32;3.01
1854.00;Akali;Assassin;MID;S;26.89;-26.42;0.51;-0.41;-0.05;0.32;3.01
1855.00;Akali;Assassin;TOP;A;26.87;-26.44;0.51;-0.41;-0.05;0.32;3.01
1856.00;Akshan;Marksman;MID;S;26.86;-26.45;0.51;-0.41;-0.05;0.32;3.02
1857.00;Akshan;Marksman;TOP;A;26.85;-26.47;0.51;-0.41;-0.05;0.32;3.02
1858.00;Alistar;Tank;SUPPORT;B;26.83;-26.48;0.51;-0.41;-0.05;0.32;3.02
1859.00;Amumu;Tank;JUNGLE;B;26.82;-26.50;0.51;-0.41;-0.05;0.33;3.02
1860.00;Amumu;Tank;SUPPORT;C;26.81;-26.51;0.51;-0.41;-0.05;0.33;3.02
1861.00;Aatrox;Fighter;TOP;A;26.79;-26.53;0.51;-0.41;-0.05;0.33;3.02
1862.00;Ahri;Mage;MID;A;26.78;-26.54;0.51;-0.41;-0.05;0.33;3.02
1863.00;Akali;Assassin;MID;S;26.77;-26.56;0.51;-0.41;-0.05;0.33;3.02
1864.00;Akali;Assassin;TOP;A;26.75;-26.57;0.51;-0.41;-0.05;0.33;3.02
1865.00;Akshan;Marksman;MID;S;26.74;-26.59;0.51;-0.42;-0.05;0.33;3.02
1866.00;Akshan;Marksman;TOP;A;26.73;-26.60;0.51;-0.42;-0.05;0.33;3.02
1867.00;Alistar;Tank;SUPPORT;B;26.71;-26.62;0.51;-0.42;-0.05;0.33;3.02
1868.00;Amumu;Tank;JUNGLE;B;26.70;-26.63;0.51;-0.42;-0.05;0.33;3.02
1869.00;Amumu;Tank;SUPPORT;C;26.69;-26.65;0.51;-0.42;-0.05;0.33;3.02
1870.00;Anivia;Mage;MID;A;26.67;-26.66;0.51;-0.42;-0.05;0.33;3.02
1871.00;Anivia;Mage;SUPPORT;D;26.66;-26.68;0.51;-0.42;-0.05;0.33;3.02
1872.00;Annie;Mage;MID;A;26.65;-26.69;0.51;-0.42;-0.05;0.33;3.02
1873.00;Aphelios;Marksman;ADC;C;26.63;-26.71;0.51;-0.42;-0.05;0.33;3.02
1874.00;Ashe;Marksman;ADC;B;26.62;-26.72;0.51;-0.42;-0.05;0.33;3.02
1875.00;Aurelion Sol;Mage;MID;B;26.61;-26.74;0.51;-0.42;-0.05;0.33;3.02
1876.00;Azir;Mage;MID;D;26.59;-26.75;0.51;-0.42;-0.05;0.33;3.02
1877.00;Bard;Support;SUPPORT;A;26.58;-26.77;0.51;-0.42;-0.05;0.33;3.02
1878.00;Blitzcrank;Tank;SUPPORT;S;26.57;-26.78;0.51;-0.42;-0.05;0.33;3.02
1879.00;Brand;Mage;SUPPORT;B;26.56;-26.80;0.51;-0.42;-0.05;0.33;3.02
1880.00;Brand;Mage;MID;B;26.54;-26.81;0.51;-0.42;-0.05;0.33;3.02
1881.00;Braum;Support;SUPPORT;A;26.53;-26.83;0.51;-0.42;-0.05;0.33;3.03
1882.00;Caitlyn;Marksman;ADC;God;26.52;-26.84;0.51;-0.43;-0.05;0.33;3.03
1883.00;Camille;Fighter;TOP;God;26.50;-26.86;0.51;-0.43;-0.05;0.33;3.03
1884.00;Cassiopeia;Mage;MID;B;26.49;-26.87;0.51;-0.43;-0.05;0.33;3.03
1885.00;Cassiopeia;Mage;TOP;D;26.48;-26.89;0.51;-0.43;-0.05;0.33;3.03
1886.00;Cho'Gath;Tank;TOP;A;26.46;-26.91;0.51;-0.43;-0.05;0.33;3.03
1887.00;Cho'Gath;Tank;MID;C;26.45;-26.92;0.51;-0.43;-0.05;0.33;3.03
1888.00;Corki;Marksman;MID;A;26.44;-26.94;0.51;-0.43;-0.05;0.33;3.03
1889.00;Darius;Fighter;TOP;God;26.42;-26.95;0.51;-0.43;-0.05;0.33;3.03
1890.00;Diana;Fighter;JUNGLE;God;26.41;-26.97;0.51;-0.43;-0.05;0.33;3.03
1891.00;Diana;Fighter;MID;A;26.40;-26.98;0.51;-0.43;-0.05;0.33;3.03
1892.00;Dr. Mundo;Marksman;TOP;S;26.38;-27.00;0.51;-0.43;-0.05;0.33;3.03
1893.00;Draven;Fighter;ADC;B;26.37;-27.01;0.51;-0.43;-0.05;0.33;3.03
1894.00;Ekko;Assassin;JUNGLE;A;26.36;-27.03;0.51;-0.43;-0.05;0.33;3.03
1895.00;Ekko;Assassin;MID;A;26.34;-27.04;0.51;-0.43;-0.05;0.33;3.03
1896.00;Elise;Mage;JUNGLE;B;26.33;-27.06;0.51;-0.43;-0.05;0.33;3.03
1897.00;Evelynn;Assassin;JUNGLE;A;26.32;-27.07;0.51;-0.43;-0.05;0.33;3.03
1898.00;Ezreal;Marksman;ADC;God;26.30;-27.09;0.51;-0.44;-0.05;0.33;3.03
1899.00;Fiddlesticks;Mage;JUNGLE;B;26.29;-27.10;0.51;-0.44;-0.05;0.33;3.03
1900.00;Fiora;Fighter;TOP;S;26.28;-27.12;0.51;-0.44;-0.05;0.33;3.03
1901.00;Fizz;Assassin;MID;A;26.26;-27.13;0.51;-0.44;-0.05;0.33;3.03
1902.00;Galio;Tank;MID;A;26.25;-27.15;0.51;-0.44;-0.05;0.33;3.03
1903.00;Galio;Tank;SUPPORT;C;26.24;-27.16;0.51;-0.44;-0.05;0.33;3.03
1904.00;Gangplank;Fighter;TOP;S;26.22;-27.18;0.51;-0.44;-0.05;0.33;3.03
1905.00;Gangplank;Fighter;MID;C;26.21;-27.19;0.51;-0.44;-0.05;0.33;3.03
1906.00;Garen;Fighter;TOP;S;26.20;-27.21;0.51;-0.44;-0.05;0.33;3.03
1907.00;Gnar;Fighter;TOP;A;26.18;-27.22;0.51;-0.44;-0.05;0.33;3.04
1908.00;Gragas;Fighter;TOP;C;26.17;-27.24;0.51;-0.44;-0.05;0.33;3.04
1909.00;Gragas;Fighter;JUNGLE;C;26.16;-27.25;0.51;-0.44;-0.05;0.33;3.04
1910.00;Gragas;Fighter;SUPPORT;D;26.14;-27.27;0.51;-0.44;-0.05;0.33;3.04
1911.00;Graves;Marksman;JUNGLE;S;26.13;-27.28;0.51;-0.44;-0.05;0.33;3.04
1912.00;Graves;Marksman;TOP;B;26.12;-27.30;0.51;-0.44;-0.05;0.33;3.04
1913.00;Gwen;Fighter;TOP;A;26.10;-27.31;0.51;-0.44;-0.05;0.33;3.04
1914.00;Gwen;Fighter;JUNGLE;C;26.09;-27.33;0.51;-0.44;-0.05;0.33;3.04
1915.00;Hecarim;Fighter;JUNGLE;S;26.08;-27.34;0.51;-0.45;-0.05;0.33;3.04
1916.00;Heimerdinger;Mage;MID;C;26.06;-27.36;0.51;-0.45;-0.05;0.33;3.04
1917.00;Heimerdinger;Mage;ADC;C;26.05;-27.37;0.51;-0.45;-0.05;0.33;3.04
1918.00;Heimerdinger;Mage;SUPPORT;C;26.04;-27.39;0.51;-0.45;-0.05;0.33;3.04
